gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2557798646	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37603611	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.256732	72.50963	1.0						2020-01-14T17:54:00Z	14	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37603611			2020-01-15T02:19:30Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:23.290Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557797838	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37603217	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.256818	72.509801	1.0						2020-01-14T17:57:00Z	14	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37603217			2020-01-15T02:14:21Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:22.244Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557788394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37574084	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.202619	72.509916	1.0						2020-01-10T17:22:00Z	10	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37574084			2020-01-14T01:46:44Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:31.347Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557779349	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37545207	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.204994	72.513426	2.0						2020-01-10T14:02:00Z	10	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37545207			2020-01-13T02:39:57Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:26.038Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557779281	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37545336	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.205753	72.511372	1.0						2020-01-10T14:02:00Z	10	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37545336			2020-01-13T02:47:54Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:55.321Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557778506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37544484	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.324331	72.227989	1.0						2020-01-04T15:39:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37544484			2020-01-13T02:10:00Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:11.069Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557778088	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37544114	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.327445	72.231216	1.0						2020-01-04T14:10:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37544114			2020-01-13T01:56:40Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:18.618Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557777922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37544063	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.202336	72.497459	1.0						2020-01-10T18:20:00Z	10	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37544063			2020-01-13T01:54:25Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:04.044Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2557735945	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37294468	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.26017	72.244319	1.0						2020-01-04T13:18:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37294468			2020-01-05T08:22:03Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:21.678Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550173598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37423601	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.327413	72.248675	1.0						2020-01-04T17:04:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37423601			2020-01-09T11:29:57Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:32.677Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550169406	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37423248	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.326064	72.226056	1.0						2020-01-04T15:06:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37423248			2020-01-09T10:58:38Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:43.816Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550169405	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37423149	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.325242	72.225015	1.0						2020-01-04T15:19:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37423149			2020-01-09T10:52:40Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:43.816Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550137883	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37423107	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.325107	72.22579	1.0						2020-01-04T15:23:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37423107			2020-01-09T10:47:40Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:53.402Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
