gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
615370724	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Minapin, Hapakund ; Hunza/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.2	74.52	50000.0		2970.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49671				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:19:00.791Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370723	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Nilt , Masot Gl.; Hunza/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.25	74.42	50000.0		3210.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49670				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:19:00.793Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370722	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Masot Gl., Nilt ; Hunza/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.25	74.42	50000.0		3170.0				1992-07-21T00:00:00Z	21	7	1992	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49669		B. Dickoré		CC_BY_NC_4_0		U.Schickhoff (Coll. MSB)			2020-01-23T02:19:00.754Z		GEODETIC_DATUM_ASSUMED_WGS84
615370721	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Stak Nala upper, Khotia Lungma Gl. ; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.92	74.82	50000.0		3360.0				1992-08-25T00:00:00Z	25	8	1992	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49668		B. Dickoré		CC_BY_NC_4_0		U.Schickhoff (Coll. GOET)			2020-01-23T02:18:58.346Z		GEODETIC_DATUM_ASSUMED_WGS84
615370720	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Darchan Vy. Upper, Phuparash ; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.92	74.75	50000.0		2860.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49667				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:18:58.341Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370719	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Darchan Vy. Upper, Khaltaro ; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.92	74.75	50000.0		3230.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49666				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:18:58.324Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370718	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Darchan Vy., Khaltaro ; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.92	74.75	50000.0		3190.0				1992-08-12T00:00:00Z	12	8	1992	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49665		B. Dickoré		CC_BY_NC_4_0		U.Schickhoff (Coll. GOET)			2020-01-23T02:18:58.369Z		GEODETIC_DATUM_ASSUMED_WGS84
615370717	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Bagrot Vy. upper, Gutumi Nullah ; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.83	74.47	50000.0		3040.0				1992-08-04T00:00:00Z	4	8	1992	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-49664		B. Dickoré		CC_BY_NC_4_0		U.Schickhoff (Coll. LI)			2020-01-23T02:18:58.369Z		GEODETIC_DATUM_ASSUMED_WGS84
615370716	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Jutial Nala; Gilgit/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.87	74.33	10000.0		2890.0				1995-09-02T00:00:00Z	2	9	1995	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-41681		B. Dickoré		CC_BY_NC_4_0		B.Dickoré (Coll. MSB)			2020-01-23T02:18:58.284Z		GEODETIC_DATUM_ASSUMED_WGS84
615370715	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Gor  NW; Chilas, Go/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.53	74.48	10000.0		2900.0				1995-09-04T00:00:00Z	4	9	1995	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-41817		B. Dickoré		CC_BY_NC_4_0		B.Dickoré (Coll. MSB)			2020-01-23T02:18:58.238Z		GEODETIC_DATUM_ASSUMED_WGS84
